id,IATA,en-GB,latitude,longitude,vibes
104120414,SWQ,Sumbawa,-8.5,117.416667,null
129053918,SWR,Silur,-4.533333,153.05,null
129055318,SWS,Swansea,51.633333,-3.95,null
129054831,SWT,Strzhewoi,60.715994,77.651575,null
129053294,SWU,Suwon,37.283333,127.016667,null
129051937,SWV,Severo-Evensk,61.924444,159.231111,null
129056474,SWW,Sweetwater,32.466667,-100.4,null
129052034,SWX,Shakawe,-18.383333,21.833333,null
129056302,SWY,Sitiawan,4.216667,100.7,null
129054215,SWZ,Sydney West,-33.888056,150.721667,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""1"",""art_and_culture"":""1"",""great_food"":""1"",""outdoor_adventures"":""0""}"
129057623,SXA,Sialum,-6.033333,147.616667,null
95673902,SXB,Strasbourg,48.533333,7.633333,null
129057726,SXC,Catalina Island Avalo Vor / WP,33.5,-118.416667,null
129053488,SXD,Sophia Antipolis Hlpt,43.616667,7.05,null
129055319,SXE,Sale,-38.166667,147,null
129057052,SXG,Senanga,-16.119444,23.281944,null
129052530,SXH,Sehulea,-9.983333,151.183333,null
129057228,SXI,Sirri Island,25.916667,54.533333,null
129053917,SXJ,Shanshan,42.816667,90.233333,null
128669035,SXK,Saumlaki,-7.966667,131.316667,null
129053924,SXL,Sligo,54.280214,-8.599206,null
104120314,SXM,St Maarten,18.043611,-63.111944,null
129055317,SXN,Suapan,-20.55,26.116667,null
129053293,SXO,Sao Felix Do Araguaia,-11.6,-50.65,null
128667849,SXP,Sheldon Point,62.533333,-164.833333,null
129056473,SXQ,Soldotna,60.475556,-151.036389,null
128669036,SXR,Srinagar,33.988056,74.775278,null
129052033,SXS,Sahabat 16,5.089722,119.091667,null
129056301,SXT,Taman Negara,4.330556,102.396667,null
129054214,SXU,Soddu,6.836111,37.775,null
129057622,SXV,Salem,11.65,78.166667,null
129053487,SXW,Sauren,-5.971389,148.953056,null
129057051,SXX,Sao Felix Do Xingu,-6.633333,-51.983333,null
129052529,SXY,Sidney,42.316667,-75.4,null
129055611,SXZ,Siirt,37.98,41.84,null
129057227,SYA,Shemya,52.7175,174.089444,null
128667654,SYB,Seal Bay,58.373055,-152.20166,null
129055316,SYC,Shiringayoc,-11.9,-69.166667,null
128667058,SYD,Sydney,-33.944167,151.175833,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""1"",""art_and_culture"":""1"",""great_food"":""1"",""outdoor_adventures"":""0""}"
129053292,SYE,Sadah,16.866667,43.616667,null
129056472,SYF,Silva Bay,49.15,-123.697222,null
129056300,SYH,Syangboche,27.811222,86.712278,null
129054213,SYI,Shelbyville,35.560833,-86.4425,null
129053042,SYJ,Sirjan,29.556389,55.66,null
129057621,SYK,Stykkisholmur,65.069815,-22.745819,null
129053486,SYL,San Miguel,35.75,-120.7,null
128667067,SYM,Simao,22.833333,101,null
129057050,SYN,Stanton,44.47524,-93.01632,null
128669032,SYO,Shonai,38.809444,139.790556,null
129052528,SYP,Santiago,8.0856,-80.94525,null
128667735,SYQ,San Jose Tobias Bolanos,9.95705,-84.1398,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""1"",""outdoor_adventures"":""0""}"
95674004,SYR,Syracuse,43.110556,-76.1025,null
154088934,SYS,Saskylakh,71.928889,114.082222,null
129057226,SYT,Saint-Yan Bourgogne,46.4,4.033333,null
129052426,SYU,Warraber Island,-10.205905290295313,142.82285561241764,null
129053915,SYV,Sylvester,31.516667,-83.833333,null
129055315,SYW,Sehwen Sharif,26.416667,67.85,null
128668996,SYX,Sanya,18.3,109.4,null
104120352,SYY,Stornoway,58.216111,-6.329167,null
128667178,SYZ,Shiraz,29.540278,52.590833,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""1"",""outdoor_adventures"":""1""}"
128668536,SZA,Soyo,-6.14109,12.3718,null
128667595,SZB,Kuala Lumpur Sultan Abdul Azziz Shah,3.133333,101.55,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""1"",""outdoor_adventures"":""0""}"
129055260,SZE,Semera,11.5,41.083333,null
128669037,SZF,Samsun Carsamba,41.25,36.55,null
95673492,SZG,Salzburg,47.7942439,13.003332,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""0"",""outdoor_adventures"":""0""}"
218517834,SZH,Shuozhou Zirun,39.27275569955459,112.69028141504805,null
129053041,SZI,Zaisan,47.7,84.866667,null
129054212,SZJ,Siguanea,21.633333,-82.95,null
129054830,SZK,Skukuza,-24.9625,31.586111,null
129057620,SZL,Warrensburg,38.73031,-93.54786,null
129053485,SZM,Sesriem,-24.583333,15.833333,null
129052534,SZN,Santa Barbara Santa Cruz Island,34.060556,-119.915,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""1"",""art_and_culture"":""0"",""great_food"":""0"",""outdoor_adventures"":""0""}"
129057049,SZO,Shanzhou,22.066667,113.383333,null
129052527,SZP,Santa Paula,34.35,-119.066667,null
129057225,SZQ,Saenz Pena,-34.616667,-58.533333,null
129053914,SZR,Stara Zagora,42.433333,25.616667,null
129055314,SZS,Stewart Island,-47,167.866667,null
129054230,SZU,Segou,13.433333,-6.283333,null
129053290,SZV,Suzhou,31.3,120.633333,null
129056470,SZW,Schwerin-Parchim,53.433333,11.783333,null
128669038,SZX,Shenzhen Bao'an International,22.64,113.808333,null
129052030,SZY,Olsztyn-Mazury,53.481944,20.937778,null
128667734,SZZ,Szczecin Goleniow,53.583333,14.9,null
129056298,TAA,Tarapaina,-9.4,161.35,null
104120357,TAB,A. N. R. Robinson International,11.146389,-60.836667,null
128669039,TAC,Tacloban,11.234444,125.019444,null
129054211,TAD,Trinidad,37.305556,-104.325,null
128667377,TAE,Daegu,35.883333,128.666667,null
129057619,TAF,Oran Tafaraoui,35.5425,-0.53222,null
95673598,TAG,Bohol-Panglao International,9.575875,123.773956,null
128667386,TAH,Tanna,-19.333333,169.25,null
128667059,TAI,Taiz,13.688889,44.1375,null
129053484,TAJ,Aitape Tadji,-3.183333,142.416667,null
128667452,TAK,Takamatsu,34.214167,134.015556,null
128667847,TAL,Tanana,65.175,-152.108056,null
128669040,TAM,Tampico,22.297514,-97.866383,null
129052526,TAN,Tangalooma,-27.083333,153.25,null
128667651,TAO,Qingdao,36.266111,120.374444,null
128667057,TAP,Tapachula,14.794444,-92.37,null
129057224,TAQ,Tarcoola,-30.683333,134.55,null
129053852,TAR,Taranto Arlota Gro,40.517778,17.401944,null
95673420,TAS,Tashkent,41.25,69.283333,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""1"",""outdoor_adventures"":""0""}"
129055553,TAT,Poprad-Tatry,49.071944,20.240278,null
129053913,TAU,Tauramena,5,-72.733333,null
129055313,TAV,Tau,-14.22917,-169.51111,null
129053289,TAW,Tacuarembo,-31.75,-55.916667,null
129057048,TAX,Taliabu,-1.766667,124.8,null
128668520,TAY,Tartu,58.3075,26.690556,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""0"",""outdoor_adventures"":""0""}"
129056469,TAZ,Dashoguz,41.833333,59.966667,null
129052029,TBA,Tabibuga,-5.55,144.633333,null
128667177,TBB,Tuy Hoa,13.044167,109.339722,null
129056297,TBC,Tuba City,36.085523,-111.378365,null
129054210,TBD,Timbiqui,2.766667,-77.7,null
129057618,TBE,Timbunke,-4.2,143.516667,null
129053483,TBF,Tabiteuea North,-1.231944,174.78,null
128669041,TBG,Tabubil,-5.27861,141.226,null
128668519,TBH,Tugdan,12.31596864452729,122.08076446794286,null
128669042,TBI,The Bight,24.315,-75.453611,null
129051936,TBJ,Tabarka,36.978333,8.876389,null
129057047,TBK,Timber Creek,-15.65,130.483333,null
129052525,TBL,Tableland,-17.3,126.833333,null
129057223,TBM,Tumbang Samba,-3.25,112.583333,null
128667733,TBN,Fort Leonard Wood,37.741389,-92.140556,null
129052793,TBO,Tabora,-5.0725,32.8375,null
95674037,TBP,Tumbes,-3.566667,-80.416667,null
129053912,TBQ,Tarabo,-6.466667,145.532222,null
129055312,TBR,Statesboro,32.490278,-81.735556,null
95673524,TBS,Tbilisi,41.666667,44.95,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""1"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""1"",""outdoor_adventures"":""0""}"
128667376,TBT,Tabatinga,-4.25567,-69.93583,null
128667451,TBU,Tongatapu Fua'amotu International,-21.25,-175.15,null
129053288,TBV,Tabal,10.038889,169.947222,null
128667845,TBW,Tambov,52.805,41.48333,null
129052028,TBY,Tsabong,-26.066667,22.466667,null
128669044,TBZ,Tabriz,38.131667,46.243333,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""1"",""outdoor_adventures"":""0""}"
129053071,TCA,Tennant Creek,-19.638056,134.180833,null
128667649,TCB,Treasure Cay,26.735,-77.372222,null
129056296,TCC,Tucumcari,35.166667,-103.733333,null
128667176,TCD,Tarapaca,-2.933333,-69.766667,null
129054209,TCE,Tulcea,45.0625,28.714444,null
129057617,TCF,Tocoa,15.658889,-85.994722,null
129055609,TCG,Tacheng,46.666667,83.333333,null
129053482,TCH,Tchibanga,-2.816667,11,null
129057046,TCJ,Torembi,-4.016667,143.133333,null
129052524,TCK,Tinboli,-4.083333,143.383333,null
129054173,TCL,Tuscaloosa,33.221111,-87.610833,null
129057222,TCM,Tacoma Mc Chord AFB,47.176667,-122.564611,null
129053911,TCN,Tehuacan,18.499722,-97.417778,null
128669045,TCO,Tumaco,1.816667,-78.766667,null
128668518,TCP,Taba,29.604833516660594,34.772679984564405,null
128669046,TCQ,Tacna,-18.063333,-70.278889,null
128667732,TCR,Tuticorin,8.716667,78.033333,null
129053287,TCS,Truth Or Consequences,33.23535,-107.2692,null
128669047,TCT,Takotna,62.992778,-156.065556,null
129056169,TCU,Thaba Nchu,-29.283333,26.866667,null
129052857,TCV,Tete,-16.216667,33.583333,null
129052027,TCW,Tocumwal,-35.816667,145.6,null
128669043,TCX,Tabas,33.68,56.901389,null
129056295,TCY,Terrace Bay,-19.976779757686202,13.031786704454483,null
128667375,TCZ,Tengchong,25.025,98.489167,null
129054208,TDA,Trinidad,5.423611,-71.724444,null
129057616,TDB,Tetabedi,-8.997222,148.433333,null
128669048,TDD,Trinidad,-14.683333,-64.833333,null
129052425,TDG,Tandag,9.06667,126.16667,null
129053481,TDJ,Tadjoura,11.783333,42.9,null
129057045,TDK,Taldy-Kurgan,45.15,78.433333,null
129052523,TDL,Tandil,-37.233267,-59.216888,null
129057221,TDO,Toledo,46.47733,-122.80706,null
129053910,TDR,Theodore,-24.983333,150.083333,null
129055310,TDS,Sasereme,-7.616667,142.866667,null
129053286,TDT,Tanda Tula,-24.533333,31.3,null
129056168,TDV,Tanandava,-21.7,43.733333,null
129056294,TDW,Amarillo Tradewind,35.216667,-101.833333,null
95674354,TDX,Trat,12.27963177998781,102.32526327565911,null
129054207,TDZ,Toledo Metcalf Field,41.564601,-83.481674,null
129057615,TEA,Tela,15.771667,-87.487778,null
129055259,TEB,Teterboro,40.849722,-74.062222,null
129053480,TEC,Telemaco Borba,-24.315833,-50.651667,null
129052026,TED,Thisted,57.072222,8.703333,null
128667843,TEE,Tbessa,35.466667,8.15,null
129057044,TEF,Telfer,-21.713056,122.212222,null
129052522,TEG,Tenkodogo,11.9,-0.316667,null
129057220,TEH,Tetlin,63.133333,-142.516667,null
129053909,TEI,Tezu,27.95,96.133333,null
129055309,TEK,Tatitlek,60.866667,-146.683333,null
129053285,TEL,Telupid,5.583333,117.116667,null
129056167,TEM,Temora,-34.416667,147.5,null
128669049,TEN,Fenhuang,27.88177341709406,109.30989940924165,null
129052025,TEO,Terapo,-8.083333,146.066667,null
129056293,TEP,Teptep,-5.85,146.5,null
128667647,TEQ,Tekirdag,41.13825,27.91909,null
128667175,TER,Terceira Lajes,38.756667,-27.094167,null
129054745,TES,Tessenei,15.116667,36.683333,null
128669050,TET,Tete Matunda,-16.103333,33.638889,null
129057614,TEU,Te Anau,-45.419444,167.726389,null
129053479,TEW,Tohid,27.825556,52.353611,null
104120324,TEX,Telluride,37.953132,-107.909088,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""0"",""outdoor_adventures"":""1""}"
129057043,TEY,Thingeyri,65.872479,-23.486023,null
129052521,TEZ,Tezpur,26.710833,92.796111,null
129057219,TFB,Tifalmin,-5.118333,141.417778,null
129053908,TFC,Taormina,37.86667,15.28333,null
128668517,TFF,Tefe,-3.366667,-64.7,null
128669051,TFI,Tufi,-9.07595,149.31984,null
129055308,TFL,Teofilo Otoni,-17.85,-41.5,null
129053284,TFM,Telefomin,-5.183333,141.633333,null
95673302,TFN,Tenerife North,28.473056,-16.332778,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""1"",""art_and_culture"":""0"",""great_food"":""0"",""outdoor_adventures"":""0""}"
129056166,TFR,Ramadan,30.1175,31.400833,null
95673303,TFS,Tenerife South,28.0466723,-16.5726912,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""1"",""art_and_culture"":""0"",""great_food"":""0"",""outdoor_adventures"":""0""}"
129052024,TFT,Taftan,28.9641991,61.5954018,null
205155727,TFU,Chengdu Tianfu International,30.290833,104.44361,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""1"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""1"",""outdoor_adventures"":""0""}"
129056292,TFY,Tarfaya,27.916667,-12.916667,null
129054744,TGB,Tagbita,1.416667,126.783333,null
128667731,TGC,Tanjung Manis,2.17773,111.202755,null
128667055,TGD,Podgorica,42.358333,19.251944,null
129057613,TGE,Tuskegee,32.466667,-85.683333,null
129053478,TGF,Tignes,45.483333,6.9,null
104120393,TGG,Kuala Terengganu,5.381111,103.109722,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""1"",""art_and_culture"":""0"",""great_food"":""0"",""outdoor_adventures"":""0""}"
128669053,TGH,Tongoa,-16.903611,168.546667,null
129053040,TGI,Tingo Maria,-9.3,-76.016667,null
129057042,TGJ,Tiga,-21.09466881090852,167.8041028697951,null
129054495,TGK,Taganrog Yuzhny,47.243378,38.864017,null
129052520,TGL,Tagula,-11.5,153.5,null
95673886,TGM,Tirgu Mures,46.467714,24.412525,null
129057218,TGN,Traralgon,-38.2,146.566667,null
128667841,TGO,Tongliao,43.616667,122.25,null
128669054,TGP,Podkamennaya Tunguska,61.59,89.973333,null
129053907,TGQ,Tangara da Serra,-14.656389,-57.448611,null
128667374,TGR,Touggourt,33.058333,6.084722,null
129055307,TGS,Chokwe,-24.616667,32.416667,null
129053283,TGT,Tanga,-5.089444,39.070278,null
95673583,TGU,Tegucigalpa,14.059722,-87.2175,null
129054829,TGV,Targovishte,42.416667,24.5,null
129052023,TGX,Tingrela,10.433333,-6.333333,null
95673752,TGZ,Tuxtla Gutierrez,16.561944,-93.026111,null
129056002,THA,Tullahoma Northern,35.384,-86.2425,null
129054743,THB,Thaba-Tseka,-28.833333,29.5,null
129056165,THC,Tchien,6.066667,-8.133333,null
129051935,THD,Thanh Hoa Tho Xuan,19.901667,105.467778,null
95673616,THE,Teresina,-5.065278,-42.817778,null
129057610,THG,Thangool,-24.5,150.566667,null
129057612,THH,Taharoa,-38.2,174.716667,null
129057041,THI,Tichitt,18.45,-9.5,null
129052519,THK,Thakhek,17.4,104.816667,null
104120260,THL,Tachilek,20.45,99.95,null
129057217,THM,Thompsonfield,39.183333,-91.983333,null
128667645,THN,Göteborg Stallbacka,58.319587,12.342453,null
129053906,THO,Thorshofn,66.2,-15.333333,null
129055306,THP,Thermopolis,43.65,-108.216667,null
136218707,THQ,Maijishan,34.558333,105.861111,null
128667174,THR,Mehrabad International,35.689722,51.315833,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""1"",""outdoor_adventures"":""1""}"
95674211,THS,Sukhothai,17.223056,99.822222,null
129053282,THT,Tamchakett,17.233333,-10.816667,null
128669055,THU,Pituffik,76.533333,-68.7,null
129056164,THV,York,39.95,-76.716667,null
128668516,THX,Turukhansk,65.8,87.93,null
129052022,THY,Thohoyandou,-22.883333,30.55,null
129056001,THZ,Tahoua,14.872778,5.263889,null
128669056,TIA,Tirana,41.416944,19.716667,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""1"",""beach"":""1"",""art_and_culture"":""0"",""great_food"":""0"",""outdoor_adventures"":""0""}"
129054742,TIB,Tibu,8.633333,-72.733333,null
129057611,TIC,Tinak Island,7.05,171.783333,null
128667730,TID,Tiaret,35.34114,1.46315,null
129053477,TIE,Tippi,7.201111,35.415278,null
128667403,TIF,Taif,21.488333,40.543333,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""1"",""outdoor_adventures"":""1""}"
129053476,TIG,Tingwon,-2.6,149.783333,null
128669057,TIH,Tikehau,-15.120373173082605,-148.2330466692899,null
129053070,TII,Tirinkot,32.615448,65.864153,null
95673471,TIJ,Tijuana,32.541389,-116.970278,null
129057040,TIK,Oklahoma City Tinker AFB,35.416667,-97.383333,null
129052518,TIL,Inverlake,51.0575,-113.623611,null
128667373,TIM,Tembagapura,-4.533333,136.916667,null
128669058,TIN,Tindouf,27.716667,-8.166667,null
129057216,TIO,Tilin,20,96,null
128667703,TIP,Tripoli,32.663611,13.158889,null
129053905,TIQ,Tinian,15.001944,145.625,null
128667643,TIR,Tirupati,13.633333,79.55,null
128667053,TIU,Timaru,-44.302778,171.225,null
128669052,TIV,Tivat,42.403611,18.725556,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""1"",""beach"":""1"",""art_and_culture"":""0"",""great_food"":""0"",""outdoor_adventures"":""0""}"
129053281,TIW,Tacoma Industrial,47.270556,-122.573056,null
129056163,TIX,Titusville,28.512222,-80.799444,null
129052021,TIY,Tidjikja,18.566667,-11.416667,null
128667664,TIZ,Tari,-5.860556,142.940556,null
128667056,TJA,Tarija,-21.555833,-64.701389,null
129056000,TJB,Tanjung Balai,2.916667,99.733333,null
129054741,TJC,Ticantiki,9.408333,-78.488889,null
129053475,TJG,Tanjung Warukin,-1.4,103.966667,null
129057039,TJH,Toyooka,35.509167,134.789722,null
129052517,TJI,Trujillo,15.925833,-85.939444,null
129055608,TJK,Tokat,40.302222,36.367778,null
133170110,TJL,Três Lagoas,-20.754444,-51.683889,null
114113669,TJM,Tyumen,57.189567,65.3243,null
128669059,TJN,Takume,-15.854425147474533,-142.26844234573363,null
95674324,TJQ,Belitung (Tanjung Pandan),-2.754014,107.753811,null
129055629,TJR,Ceiba,18.245143,-65.643375,null
128667173,TJS,Tanjung Selor,2.85,117.366667,null
128669060,TJU,Kulyab,37.9167,69.7833,null
129057215,TJV,Thanjavur,10.8,79.2,null
129053904,TKA,Talkeetna,62.322222,-150.09,null
129055304,TKB,Tekadu,-7.666667,146.55,null
129053280,TKC,Tiko,4.116667,9.333333,null
99539654,TKD,Takoradi,4.891667,-1.775,null
128668515,TKE,Tenakee Springs,57.783333,-135.216667,null
129056162,TKF,Truckee,39.325,-120.141667,null
95673593,TKG,Bandar Lampung,-5.24088,105.176754,null
129052020,TKH,Takhli,15.25,100.35,null
129054740,TKI,Tokeen,55.9375,-133.325,null
128668461,TKJ,Tok,63.3,-143,null
128668983,TKK,Truk,7.459582,151.841011,null
129057609,TKL,Taku Lodge,58,-134,null
218690893,TKM,Taksimo,56.36310955927383,114.93081200783107,null
129057038,TKN,Tokunoshima,27.833333,128.883333,null
129052516,TKO,Tlokoeng,-29.233333,28.883333,null
128669061,TKP,Takapoto,-14.7095,-145.246,null
129055258,TKQ,Kigoma,-4.885,29.67,null
129057214,TKR,Thakurgaon,26.016667,88.4,null
128667729,TKS,Tokushima,34.129722,134.601667,null
129053903,TKT,Tak,16.89599,99.25335,null
95674075,TKU,Turku,60.514167,22.270556,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""0"",""outdoor_adventures"":""1""}"
128669062,TKV,Tatakoto,-17.354360933540907,-138.44803424146428,null
129055303,TKW,Tekin,-5.25,142.15,null
128667372,TKX,Takaroa,-14.455344130300153,-145.02482712381004,null
129053279,TKY,Turkey Creek,-17.066667,128.25,null
129056161,TKZ,Tokoroa,-38.216667,175.833333,null
128669063,TLA,Teller,65.240607,-166.331034,null
129052330,TLB,Tarbela,34.133333,72.816667,null
95673322,TLC,Toluca,19.336944,-99.566111,null
129055998,TLD,Tuli Block,-22.183333,29.116667,null
128667701,TLE,Tulear,-23.389722,43.724167,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""0"",""outdoor_adventures"":""1""}"
129054739,TLF,Telida,63.666667,-152.5,null
129057608,TLG,Tulagi Island,-9.1,160.15,null
95674105,TLH,Tallahassee,30.399722,-84.351944,null
128669064,TLI,Tolitoli,1.033333,120.816667,null
128667641,TLJ,Tatalina,62.885278,-155.968056,null
153938401,TLK,Talakan,59.867482,111.040119,null
128667052,TLL,Tallinn,59.413317,24.832844,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""1"",""outdoor_adventures"":""0""}"
128667172,TLM,Tlemcen,35.016667,-1.45,null
95673606,TLN,Toulon-Hyères,43.1,6.15,null
129057037,TLO,Tol,-4.983333,152.033333,null
129052515,TLP,Tumolbil,-4.783333,141.016667,null
136218688,TLQ,Turpan Jiaohe,43.030556,89.100556,null
129057213,TLR,Tulare,36.156519,-119.327445,null
95673316,TLS,Toulouse,43.6293332,1.3678937,null
128669065,TLT,Tuluksak,61.098889,-160.964722,null
129053902,TLU,Tolu,9.516667,-75.583333,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""1"",""art_and_culture"":""0"",""great_food"":""0"",""outdoor_adventures"":""0""}"
95673635,TLV,Ben Gurion Intl,32.0054774,34.8853146,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""1"",""outdoor_adventures"":""0""}"
129055302,TLW,Talasea,-5.366667,150.016667,null
129053278,TLX,Talca,-35.466667,-71.666667,null
129056160,TLY,Plastun,44.8147,136.2917,null
129052329,TLZ,Catalao,-18.166667,-47.95,null
129055997,TMA,Tifton,31.433333,-83.483333,null
128668514,TMC,Tambolaka,-9.340278,119.183056,null
129057607,TMD,Timbedra,16.236667,-8.154167,null
128668554,TME,Tame,6.45111,-71.75972,null
136218734,TMF,Thimarafushi,2.212251,73.153163,null
129053472,TMG,Tomanggong,5.4,118.65,null
129057036,TMH,Tanahmerah,-6.083333,140.266667,null
128669066,TMI,Tumling Tar,27.3,87.2,null
128667728,TMJ,Termez,37.268611,67.285833,null
129052514,TMK,Tamky,15.566667,108.483333,null
128669067,TML,Tamale,9.557222,-0.863333,null
128667371,TMM,Tamatave,-18.11,49.392222,null
129057212,TMN,Tamana Island,-2.4859632754397776,175.9677070979076,null
129053901,TMO,Tumeremo,7.3,-61.5,null
95674018,TMP,Tampere,61.463889,23.738889,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""1"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""0"",""outdoor_adventures"":""0""}"
129055301,TMQ,Tambao,14.783333,0.083333,null
128667450,TMR,Tamanrasset,22.814722,5.459167,null
128667698,TMS,Sao Tome Is,0.378056,6.712222,null
128669068,TMT,Trombetas,-1.4896,-56.3968,null
128667639,TMU,Tambor,9.733333,-85.016667,null
128667051,TMW,Tamworth,-31.081944,150.845556,null
129053277,TMX,Timimoun,29.233333,0.283333,null
129056159,TMY,Tiom,-3.95,138.416667,null
129052328,TMZ,Thames,-37.116667,175.566667,null
128667171,TNA,Jinan Yaoqiang,36.857222,117.216111,null
129055996,TNB,Tanah Grogot,-1.916667,116.2,null
128669069,TNC,Tin City,65.563889,-167.918889,null
129054737,TND,Trinidad,21.8,-80,null
129053471,TNE,Tanegashima,30.541111,130.954167,null
129057035,TNF,Toussus-Le-Noble,48.750833,2.113056,null
128668513,TNG,Tangier Ibn Battouta,35.716667,-5.916667,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""1"",""outdoor_adventures"":""0""}"
129052427,TNH,Sanyuanpu,42.050808578097225,125.74380218035591,null
129052513,TNI,Satna,24.55,80.833333,null
95673378,TNJ,Tanjung Pinang,0.92014,104.527996,null
128667727,TNK,Tununak,60.570833,-165.266667,null
129057211,TNL,Ternopol,49.566667,25.6,null
129053069,TNM,Teniente R. Marsh,-62.190556,-58.986389,null
128669071,TNN,Tainan,22.951944,120.2,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""0"",""outdoor_adventures"":""0""}"
128667449,TNO,Tamarindo,10.31495,-85.81541,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""1"",""art_and_culture"":""0"",""great_food"":""0"",""outdoor_adventures"":""0""}"
129053900,TNP,Twentynine Palms,34.118889,-115.935,null
129055300,TNQ,Teraina,4.7,-160.333333,null
104120228,TNR,Antananarivo,-18.8,47.483333,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""0"",""outdoor_adventures"":""1""}"
129057606,TNU,Newton,41.67416,-93.02159,null
129056158,TNV,Tabuaeran,3.833333,-159.35,null
129055297,TNX,Stung Treng,13.533333,106.033333,null
129055995,TNZ,Tosontsengel,48.739722,98.275278,null
129054736,TOA,Torrance,33.80335,-118.34035,null
128667696,TOB,Tobruk,31.854167,23.917222,null
129057605,TOC,Toccoa,34.59371,-83.29627,null
128669072,TOD,Tioman,2.818056,104.16,null
128667638,TOE,Tozeur,33.916667,8.133333,null
128667050,TOF,Tomsk,56.383333,85.211666,null
128667170,TOG,Togiak Village,59.056667,-160.382222,null
128669073,TOH,Torres,-13.328,166.638,null
129053470,TOI,Troy,31.86043,-86.01218,null
129057034,TOK,Torokina,-6.233333,155.333333,null
95673560,TOL,Toledo Express,41.590833,-83.800833,null
129057210,TOM,Tombouctou,16.732222,-3.005278,null
129053899,TON,Tonu,-6.35,155.591667,null
129055299,TOO,San Vito,8.833333,-82.966667,null
129057415,TOP,Topeka Philip Billard,39.069722,-95.6225,null
129053275,TOQ,Tocopilla,-22.136111,-70.061389,null
129056157,TOR,Torrington,42.066667,-104.183333,null
128668512,TOS,Tromso,69.681389,18.921667,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""0"",""outdoor_adventures"":""1""}"
129052512,TOT,Totness,5.883333,-56.316667,null
129055607,TOU,Touho,-20.79,165.259,null
129052326,TOV,Tortola West End SPB,18.45,-64.583333,null
129055994,TOW,Toledo,-24.698611,-53.696111,null
129054735,TOX,Tobolsk,58.133333,68.233333,null
128669074,TOY,Toyama,36.644167,137.188889,null
129057604,TOZ,Touba,8.283333,-7.683333,null
